movieId,similar_movieId,relevance
19,216,0.9244558578551081
20,145,0.9453997993260315
20,420,0.8917603284755353
20,315,0.8834519656452668
20,23,0.8599147117628041
20,165,0.8568905085428019
21,296,0.8984986938595756
21,608,0.8882536711783622
21,555,0.8876087929342122
21,521,0.847240340631775
21,50,0.8259128032416334
22,593,0.8567278362854953
22,350,0.8494156585888579
22,50,0.8379397566876123
22,257,0.8364829789407802
22,366,0.8222894194427333
23,165,0.9091527600181544
23,479,0.9073894190792133
23,185,0.8859670833593447
23,6,0.8760809307428494
23,227,0.8723316134104615
24,282,0.8438261335120967
24,273,0.8231872265289175
24,418,0.8154944016891117
24,365,0.8145423971862522
24,448,0.8124382517035138
25,509,0.9148122739499615
25,215,0.9129052944931717
25,515,0.9117868071916984
25,381,0.9044047645173652
25,446,0.9034263052511564
26,538,0.9313429108423841
26,211,0.9305940577266676
26,334,0.9289782070786348
26,529,0.92716547614782
26,282,0.9251454054366628
27,262,0.8780792948460769
27,80,0.8621022872037514
27,531,0.857852666723232
27,241,0.8342545784440439
27,34,0.8296031817835117
28,17,0.9775083825431214
28,515,0.9401401620531327
28,85,0.9154952213339929
28,469,0.9139354425929633
28,534,0.9134343046348249
29,314,0.7979700986680746
29,32,0.7928930742073661
29,198,0.7769615945862701
29,123,0.762055810438077
29,506,0.754900381361012
30,247,0.9175088025615662
30,97,0.9099044374435363
30,117,0.897861934949313
30,290,0.8974156044876003
30,431,0.8904368253492172
31,524,0.9252653937318367
31,62,0.9233582110653079
31,491,0.9215544229620527
31,408,0.9117155000612491
31,147,0.9003641962372348
32,47,0.8712867495123917
32,198,0.8555690102296404
32,541,0.8475679251710885
32,103,0.8431979053657351
32,50,0.8332897839578244
34,531,0.9151388248216537
34,262,0.8931538310334889
34,241,0.8739528666061577
34,455,0.8701282815013053
34,421,0.8581408843863247
36,318,0.9335951149346131
36,290,0.9334402688609037
36,247,0.9062980003459848
36,431,0.9040381402217839
36,16,0.8955406285314108
38,87,0.9063871928897949
38,575,0.9063657338915694
38,374,0.8981348476169022
38,250,0.8913744849654961
38,54,0.8906268938337993
39,122,0.8877041302335796
39,180,0.879193850541083
39,252,0.871088187841511
39,357,0.8709526828005902
39,186,0.8674980231042453
40,279,0.9182989717905514
40,341,0.9046935475536029
40,536,0.9044399167238563
40,211,0.9030288365097678
40,26,0.8990673233896702
41,527,0.9041286837348463
41,73,0.8973055021225143
41,214,0.8915989380124345
41,26,0.8746894390881683
41,334,0.8431452917734907
42,493,0.9339499935942976
42,384,0.8833852185782167
42,78,0.8676213415435392
42,431,0.866896928828496
42,16,0.8590960360875477
43,26,0.9247620348893002
43,412,0.9153217275533811
43,254,0.9129781915048032
43,211,0.9080949171195869
43,365,0.9051288991552112
44,393,0.9497837362463375
44,485,0.8742735334947627
44,533,0.8562493974173124
44,546,0.8434633328869197
44,405,0.8305268918222541
45,319,0.918602404196038
45,608,0.8830692333480141
45,322,0.8716747804976557
45,481,0.8576666800317777
45,574,0.8521610154397259
46,105,0.9411965114067107
46,140,0.9265678024408568
46,207,0.9263849760669584
46,270,0.925992721592128
46,381,0.9255609299656142
47,50,0.9105939245309466
47,257,0.8967406481654125
47,335,0.8899533288846573
47,32,0.8712867495123917
47,373,0.8442274792862228
48,595,0.8876058718783975
48,364,0.884525899192912
48,594,0.870844455392654
48,239,0.8312108918174019
48,596,0.8305735558533123
49,461,0.9078926061688382
49,488,0.9071562153817083
49,270,0.9003525520076523
49,202,0.8972314385205149
49,446,0.8833363750266776
50,47,0.9105939245309466
50,164,0.8795590159823777
50,555,0.8695018418070759
50,521,0.8662341943606452
50,593,0.8536263565564798
52,281,0.9341723991749815
52,232,0.9103670194620437
52,58,0.8999540638619887
52,94,0.8917290945432125
52,372,0.8856988359738468
53,263,0.8167504296642902
53,334,0.8118952499827976
53,211,0.8114299543559829
53,326,0.8087004182101182
53,341,0.8082804354599595
54,250,0.9232042018697318
54,575,0.9169347764520007
54,87,0.9113841313735929
54,374,0.910130116123173
54,38,0.8906268938337993
55,341,0.9091184530439844
55,369,0.9052765689844524
55,263,0.9029709009206309
55,148,0.8989004511621561
55,406,0.896900913880212
57,341,0.9344061103936674
57,279,0.9271630144915592
57,337,0.9176668871960456
57,184,0.9053839561161345
57,535,0.9002564985058787
58,232,0.9317819552934103
58,281,0.9062395298485219
58,224,0.9011207557135035
58,52,0.8999540638619887
58,94,0.8978867892352109
60,126,0.903524136265691
60,2,0.9015694845975115
60,8,0.8593391021286143
60,558,0.8470341088344936
60,158,0.8379379985059683
61,79,0.8887728716780474
61,229,0.8804460368194081
61,280,0.8738788445435421
61,230,0.87386198875385
61,217,0.8726170248639256
62,524,0.9257479750900759
62,31,0.9233582110653079
62,491,0.9188681090062681
62,529,0.9141021751448231
62,282,0.9110242425765203
63,65,0.8577989472499882
63,88,0.8561330536727472
63,255,0.8535397401314077
63,520,0.8522369563090152
63,429,0.8514998848320499
64,118,0.9345044706294288
64,499,0.9239921234583943
64,295,0.9180518214944631
64,122,0.9146886339862442
64,294,0.9140104042015101
65,255,0.9577633694796008
65,216,0.9459054443781019
65,174,0.9433862274923266
65,88,0.9426075037520851
65,429,0.9394822298426228
66,172,0.9091499276583647
66,338,0.9048262426208158
66,379,0.8749237631531852
66,76,0.8601351076013302
66,519,0.8363198388442179
68,287,0.9037539121492835
68,550,0.8980303311929942
68,294,0.8952672523234164
68,417,0.8952056450104033
68,499,0.8947774220593294
69,333,0.934408548556537
69,223,0.9310931294709517
69,104,0.9208981982196534
69,441,0.9203041474272747
69,216,0.9193617249121174
70,328,0.8400032398806132
70,183,0.8094871292633621
70,407,0.8057066581399
70,387,0.7894543615616685
70,145,0.7764123895115038
71,204,0.9199319433362682
71,9,0.9080010796904607
71,251,0.870448449094386
71,387,0.8464203109922674
71,227,0.8459334733098596
72,156,0.9284238286516796
72,194,0.9178271387104087
72,568,0.9031405706939482
72,562,0.8955183370410773
72,472,0.8943169114416208
73,527,0.942825052101669
73,214,0.8987387104685441
73,41,0.8973055021225143
73,110,0.8527410396277775
73,340,0.8466391453932269
74,140,0.9576311407282756
74,605,0.9523865422947426
74,270,0.9518825253410165
74,207,0.9383860635508254
74,46,0.9188594155211408
75,472,0.900153693699158
75,528,0.8957367182768773
75,430,0.8949491313038589
75,569,0.8869288970741793
75,516,0.8741102718638875
76,172,0.9265407823081453
76,338,0.9049778506966131
76,541,0.9027280734939176
76,379,0.8914830229880314
76,66,0.8601351076013302
77,602,0.9313817576038806
77,99,0.903969952334982
77,128,0.9010979445214267
77,556,0.9006077924348161
77,206,0.9003070867162086
78,293,0.9120870387516054
78,507,0.8930414742519575
78,456,0.8758018766265743
78,259,0.8718893970965137
78,493,0.8688774510144194
79,454,0.92730822380097
79,225,0.9078611376906669
79,100,0.8983647222829683
79,61,0.8887728716780474
79,436,0.8871101189987625
80,262,0.876886866566996
80,531,0.8710570605032057
80,27,0.8621022872037514
80,34,0.8409134203347941
80,241,0.8302269793742332
81,431,0.9034906905974515
81,16,0.8989702576363913
81,318,0.8372545716346895
81,283,0.8322864041366327
81,482,0.8319740557528916
82,324,0.920093599425374
82,352,0.9157842452047658
82,156,0.9140387747017776
82,194,0.9135843676076504
82,205,0.9123451749511688
83,301,0.9061231130905963
83,563,0.9045205457936552
83,202,0.8828198745355649
83,469,0.882631909893713
83,534,0.881580797232075
85,509,0.933222558869715
85,28,0.9154952213339929
85,446,0.9150014909076929
85,302,0.9081320265627535
85,17,0.9078906845617642
86,511,0.8454150905824571
86,150,0.8442570087888075
86,340,0.8311042210464479
86,553,0.8215306822928194
86,155,0.8181081555940719
87,374,0.9324851424927767
87,575,0.9120433094524487
87,54,0.9113841313735929
87,250,0.9091477661852969
87,38,0.9063871928897949
88,255,0.9566284732786586
88,333,0.9547968160017964
88,216,0.946726116502661
88,104,0.9444535108517798
88,65,0.9426075037520851
89,474,0.9459099454334017
89,376,0.9128355353963622
89,423,0.906829460005149
89,227,0.8694538868958996
89,479,0.8658323098251245
92,382,0.8625692021082685
92,407,0.8504426547865169
92,217,0.8471955886210728
92,230,0.8426211634795848
92,366,0.8325961468053357
93,12,0.8696085135288536
93,122,0.8371635523384577
93,295,0.8307092395354184
93,64,0.830347209371628
93,186,0.8202124167790726
94,281,0.94044622388604
94,359,0.9281721227443214
94,372,0.9264182595324015
94,4,0.9042309083464546
94,232,0.9031334847182784
95,434,0.9500347251601347
95,494,0.9478697862397991
95,547,0.9131622339758834
95,227,0.8983933638195754
95,464,0.8944784680762234
96,171,0.8953716901425657
96,82,0.8949548604232862
96,324,0.8949492490714017
96,472,0.8895995226679396
96,205,0.888850734579082
97,290,0.9180103766156222
97,30,0.9099044374435363
97,117,0.9056148161314014
97,283,0.9023879253810132
97,247,0.8999105820061586
99,556,0.9071740947519532
99,206,0.9067821585423008
99,162,0.9044540241887342
99,77,0.903969952334982
99,581,0.8975938091480625
100,79,0.8983647222829683
100,280,0.8910225918622912
100,454,0.8882629474544768
100,225,0.8846470831979122
100,229,0.8830643236964627
101,417,0.8302642060342302
101,180,0.8152512516310711
101,281,0.7932353905595475
101,21,0.7924208798934664
101,52,0.789983827281628
102,275,0.9402570323989534
102,255,0.9368224182924834
102,174,0.9362709658275568
102,429,0.9351496309072225
102,489,0.9331810895413231
103,257,0.8609603221732182
103,32,0.8431979053657351
103,335,0.8301487486970288
103,47,0.8301266307363951
103,422,0.8217795521583371
104,216,0.9474310237649004
104,333,0.9473480390878024
104,88,0.9444535108517798
104,255,0.9350457690507019
104,135,0.9337440092278605
105,46,0.9411965114067107
105,381,0.9409149643091628
105,534,0.9308820961184643
105,215,0.9217512198041902
105,207,0.9206070131426181
106,82,0.878641208050013
106,583,0.8640351525506366
106,324,0.8636991458795334
106,156,0.8602591080031343
106,171,0.8584772772567064
107,588,0.8501810198272569
107,374,0.801318964411555
107,158,0.8007604994032835
107,146,0.8003901186855613
107,250,0.8000992659311829
108,206,0.8943742676884603
108,137,0.8880517145309288
108,77,0.8765587617188203
108,99,0.8703079611411686
108,128,0.8630095289850217
110,151,0.9115684403239169
110,527,0.8898091803555557
110,73,0.8527410396277775
110,41,0.8342321517047393
110,553,0.8304686059267916
111,456,0.9123572975157299
111,507,0.909749099572738
111,296,0.9027585353718361
111,608,0.8951261145374929
111,293,0.8862197886671292
112,153,0.8560995787340677
112,464,0.8543475382563088
112,485,0.8408151826412414
112,387,0.8352858851534135
112,145,0.8323281056929013
113,271,0.8389825696917774
113,279,0.8389553947716863
113,350,0.8385933179357288
113,517,0.837243142038963
113,451,0.8361939245700578
116,363,0.9337646988009596
116,556,0.9159573284978129
116,581,0.9008309354712749
116,246,0.8935052534124706
116,602,0.887358785265157
117,247,0.9165896858526361
117,97,0.9056148161314014
117,30,0.897861934949313
117,290,0.8906655959128764
117,283,0.8867933089497863
118,499,0.9423682722203934
118,64,0.9345044706294288
118,295,0.9278253501544932
118,129,0.9210474421467454
118,453,0.9202389327006429
119,489,0.9212138564139898
119,187,0.9161978597123647
119,228,0.9153157051443446
119,460,0.9151117011748267
119,437,0.9104741962047039
121,263,0.9190990563155559
121,475,0.9143634416876943
121,334,0.9121117998899904
121,341,0.9116228954556762
121,211,0.9115943244662245
122,186,0.9315020488732547
122,3,0.9274096638983991
122,237,0.9256732257363958
122,499,0.9163725326953651
122,453,0.9162734680394578
123,451,0.903439271405543
123,446,0.8719979261220674
123,215,0.8699178233944518
123,25,0.8621738779759289
123,509,0.8615402182343344
125,514,0.935008966533301
125,176,0.934554074931427
125,518,0.919370665803474
125,223,0.9179812073207242
125,18,0.9172112450838257
126,60,0.903524136265691
126,2,0.8686643560473861
126,558,0.8474034360069833
126,258,0.845669102036181
126,146,0.8427827526775717
128,77,0.9010979445214267
128,602,0.8855661101647377
128,99,0.882979355483325
128,137,0.8764889615692091
128,162,0.8719314952857395
129,118,0.9210474421467454
129,295,0.910557709179959
129,287,0.9034657780866454
129,499,0.8996723196177032
129,64,0.8956971428362457
132,540,0.9403756154017322
132,422,0.9371788739689959
132,490,0.9101948071098755
132,240,0.8894578412592018
132,436,0.8639518236671984
135,104,0.9337440092278605
135,267,0.9286983351808056
135,255,0.9262669626913618
135,88,0.9249672754494127
135,65,0.9198908801776882
137,206,0.8980810260245474
137,77,0.8973177661226777
137,581,0.8951490547588652
137,108,0.8880517145309288
137,556,0.8846738921705899
140,74,0.9576311407282756
140,270,0.942221610208593
140,207,0.929936891889424
140,605,0.9279545118534067
140,46,0.9265678024408568
141,203,0.9306353726742809
141,125,0.904237880825336
141,489,0.9002125835202718
141,278,0.8972481470165915
141,514,0.8965725522531214
144,278,0.9163827526941134
144,176,0.9047530483752471
144,342,0.9008509395123312
144,119,0.8989579590640624
144,223,0.8970367936519185
145,20,0.9453997993260315
145,420,0.9065454188813442
145,165,0.875942939627581
145,349,0.8624833424187939
145,315,0.8619834273627021
146,484,0.9387877193577936
146,238,0.9278025686076599
146,158,0.9143151034505435
146,609,0.9020479589107623
146,8,0.8960496823831678
147,175,0.9370891110483687
147,269,0.9217368460765651
147,428,0.9099622598065839
147,388,0.908020537455049
147,31,0.9003641962372348
148,184,0.9262855133256358
148,334,0.9194202914905447
148,341,0.9133467706559862
148,385,0.9104040175397605
148,418,0.9086636432291202
149,482,0.8764735408449167
149,456,0.8706635987050626
149,259,0.8688713510584856
149,78,0.844848828001858
149,507,0.8434199590803102
150,590,0.8541052270003717
150,86,0.8442570087888075
150,155,0.8243448099044985
150,529,0.8234021590242601
150,329,0.8156127632767141
151,110,0.9115684403239169
151,168,0.8666629108775088
151,266,0.8393909441513419
151,302,0.8194095692743024
151,356,0.8182849388870299
152,253,0.8885166769010112
152,92,0.8237193725842921
152,184,0.8069767391271112
152,285,0.8058499300203306
152,273,0.8009658372627211
153,112,0.8560995787340677
153,367,0.8405149185556716
153,592,0.8318998399216699
153,420,0.82143015112441
153,485,0.8075233454910014
154,233,0.9222377864943578
154,306,0.9177402067750762
154,307,0.9164927998552097
154,495,0.9035460463049093
154,184,0.9009215320198072
155,340,0.9037695690861277
155,73,0.8359606528893883
155,214,0.8323747576118394
155,527,0.8290675815342896
155,150,0.8243448099044985
156,194,0.9455952403642182
156,72,0.9284238286516796
156,322,0.9174435007049524
156,472,0.9165957790918019
156,82,0.9140387747017776
157,473,0.8880555574834996
157,466,0.833608141934278
157,88,0.8104382134211408
157,518,0.805226665822236
157,585,0.8029041839009012
158,146,0.9143151034505435
158,484,0.9112547837673552
158,455,0.8917351403842704
158,238,0.8879526542846958
158,8,0.8827796127788581
159,431,0.880059908962981
159,283,0.8693825765540052
159,16,0.866582671972486
159,97,0.8545443273040494
159,36,0.8539300913917356
160,208,0.8600084633933756
160,442,0.8489295210307206
160,316,0.831279149615755
160,480,0.8198264433950668
160,260,0.802903159177714
161,454,0.8479075347178546
161,527,0.8311349528865413
161,225,0.8255435432460873
161,280,0.8230235884745184
161,100,0.814435115971871
162,556,0.9084722524368485
162,99,0.9044540241887342
162,581,0.897757254476106
162,246,0.8973201389780757
162,363,0.8951266003842872
163,303,0.8309843443066522
163,553,0.8133171446996075
163,377,0.7927097161972789
163,251,0.7850264633977078
163,15,0.771232390984343
164,50,0.8795590159823777
164,521,0.8371424869713673
164,47,0.825269765647362
164,335,0.822354317553381
164,555,0.804917612531822
165,23,0.9091527600181544
165,479,0.89980618730936
165,6,0.8950142638302186
165,592,0.8938963744787023
165,420,0.8925280307555434
166,478,0.8683539598944501
166,574,0.8459050107087001
166,247,0.8287745247239866
166,472,0.8223318252761164
166,430,0.821900773507072
168,151,0.8666629108775088
168,207,0.860586594215315
168,140,0.8516877630922003
168,270,0.850798930179384
168,74,0.8384679292197519
169,455,0.945853012786617
169,577,0.9346607155225244
169,146,0.8824693855977561
169,609,0.8690165489354389
169,484,0.867279501540165
170,185,0.8534780219461842
170,464,0.8396613417131958
170,95,0.8356491936389602
170,434,0.8216090076138642
170,10,0.8160688430882259
171,345,0.9391956560401142
171,324,0.9303480117330309
171,218,0.9148733650899441
171,82,0.9112470585194015
171,156,0.9055292277361906
172,338,0.9269806384705079
172,76,0.9265407823081453
172,66,0.9091499276583647
172,379,0.9028670613659947
172,541,0.8900318849811459
173,519,0.8518468496442508
173,442,0.837234001265373
173,589,0.8343450370511103
173,379,0.829146947717631
173,208,0.8243837814256677
174,255,0.9473322255136503
174,65,0.9433862274923266
174,102,0.9362709658275568
174,429,0.927729788945914
174,489,0.9275986336169079
175,147,0.9370891110483687
175,269,0.915846155829497
175,388,0.9023419233311625
175,501,0.8973173247883759
175,184,0.8894793236029985
176,223,0.9472754302251065
176,471,0.9403204547872173
176,125,0.934554074931427
176,348,0.9321521305064324
176,18,0.9229588548889212
177,220,0.9187580130219803
177,407,0.8575976197057071
177,328,0.8424712934798027
177,606,0.8118855650318964
177,253,0.8027113051038688
178,476,0.8901546339475267
178,171,0.8810776937586959
178,472,0.8611580998622725
178,324,0.8603172399029412
178,156,0.8509624858746667
179,270,0.9113930851935852
179,140,0.910541955993269
179,74,0.9081284243549952
179,46,0.9030451743194324
179,605,0.8894067411348121
180,122,0.8945942841978658
180,417,0.8864618219288944
180,39,0.879193850541083
180,3,0.8730513925675374
180,223,0.8683449431885435
181,502,0.851769146716624
181,71,0.7943454242079322
181,204,0.7938469214903873
181,546,0.7781234947732376
181,343,0.775450798963348
183,311,0.8252405023452494
183,422,0.8164912249786583
183,319,0.8125823579231781
183,70,0.8094871292633621
183,407,0.8017322857039726
184,334,0.9277773626027528
184,148,0.9262855133256358
184,418,0.9199608334906617
184,341,0.9193608602963755
184,369,0.9162746461874305
185,23,0.8859670833593447
185,165,0.866434719912166
185,479,0.8646284177752915
185,170,0.8534780219461842
185,349,0.8486474363979485
186,122,0.9315020488732547
186,237,0.9291221422164537
186,252,0.9233307973813223
186,339,0.922079237159335
186,276,0.9211886128545698
187,119,0.9161978597123647
187,176,0.9158131156564344
187,441,0.905217054443359
187,342,0.9003125015434288
187,486,0.8989116388084024
188,606,0.8142245445661496
188,177,0.7867799624297115
188,366,0.754943876531901
188,328,0.7352136681128569
188,253,0.728898028704412
189,243,0.8365587542233406
189,228,0.8185825664786637
189,305,0.8142982768054333
189,119,0.8130944423168426
189,176,0.8127723085319389
190,240,0.8349352384480607
190,373,0.8332761878295443
190,422,0.821133056356355
190,132,0.8174759843255932
190,490,0.817399345751479
191,469,0.9345253866944645
191,222,0.9011016625523998
191,270,0.8974730166840873
191,46,0.8963344197120215
191,28,0.8920360250081936
193,537,0.8808871279374704
193,209,0.8509474930057581
193,358,0.850628035437427
193,184,0.8504057100944936
193,175,0.8496671318548937
194,156,0.9455952403642182
194,235,0.9212595338843952
194,72,0.9178271387104087
194,82,0.9135843676076504
194,308,0.9128994467729512
195,4,0.9265289887260696
195,351,0.8985197671800547
195,542,0.8853225261565678
195,232,0.8831986010376
195,11,0.8816589067601865
196,332,0.9280022483039343
196,512,0.9245420796737153
196,426,0.8726510498484623
196,273,0.8253516870013773
196,610,0.775412097073235
198,32,0.8555690102296404
198,541,0.8420582371193428
198,293,0.8318462372663
198,50,0.8260079745978574
198,78,0.8227775153327381
199,509,0.853868125362601
199,446,0.8529906304488621
199,242,0.8466682402585858
199,215,0.8449830925696824
199,302,0.8330058173413746
201,317,0.8257835418682733
201,510,0.8011974200000656
201,408,0.7978767762176844
201,219,0.7971671439734352
201,536,0.7961383137369014
202,488,0.9073090119875613
202,461,0.902804300760895
202,49,0.8972314385205149
202,446,0.8897361462532067
202,425,0.8886586551060669
203,141,0.9306353726742809
203,489,0.8823857857572892
203,342,0.8761342302886064
203,119,0.873519825732753
203,187,0.8734684750926611
204,9,0.9454902516521606
204,71,0.9199319433362682
204,251,0.8913589133373574
204,227,0.870774719724848
204,387,0.8253972816649962
205,352,0.9272220106916308
205,304,0.9196353941956781
205,82,0.9123451749511688
205,562,0.9069885932726309
205,194,0.905828191928583
206,556,0.920273223391233
206,99,0.9067821585423008
206,581,0.9033979467896689
206,77,0.9003070867162086
206,137,0.8980810260245474
207,270,0.9395573526259369
207,74,0.9383860635508254
207,140,0.929936891889424
207,46,0.9263849760669584
207,105,0.9206070131426181
208,442,0.9335462961885435
208,316,0.9200644464061947
208,260,0.8764775844931447
208,480,0.8662979386578862
208,160,0.8600084633933756
209,358,0.9249993753591557
209,510,0.906734366918885
209,418,0.8985974935798368
209,386,0.8982131587495099
209,40,0.8975236143134101
210,383,0.935441504961017
210,416,0.9308365103615974
210,458,0.8319754780644592
210,487,0.831368749994315
210,303,0.8130020435075647
211,26,0.9305940577266676
211,334,0.9292998904479036
211,529,0.9259283833689521
211,523,0.9199170562315448
211,538,0.9176149437549246
212,63,0.8102438306897182
212,112,0.803925282459666
212,231,0.7900852831492131
212,460,0.7890446685342565
212,248,0.7878700791991391
213,326,0.9563988964075504
213,306,0.914327224894957
213,279,0.9115216074639404
213,307,0.9111088067078503
213,341,0.9102713715334539
214,73,0.8987387104685441
214,527,0.8947780815034446
214,41,0.8915989380124345
214,326,0.8508645883338395
214,213,0.8508625556182027
215,105,0.9217512198041902
215,25,0.9129052944931717
215,534,0.9127534950415545
215,515,0.9079099459174347
215,381,0.8979910761347416
216,333,0.957521233305907
216,104,0.9474310237649004
216,88,0.946726116502661
216,325,0.9462335863109996
216,344,0.9460662968031694
217,291,0.9247730850969753
217,436,0.9225162605786115
217,225,0.8838487556294958
217,79,0.8787409061772626
217,61,0.8726170248639256
218,171,0.9148733650899441
218,304,0.9085537138285651
218,450,0.9066108407695468
218,82,0.8933917215772536
218,345,0.8898386511751577
219,523,0.9084894535939845
219,536,0.8960292408272708
219,510,0.8915843174478297
219,491,0.8915035279075063
219,269,0.8910781784675604
220,177,0.9187580130219803
220,328,0.8292933154842874
220,407,0.8250757177050445
220,606,0.8183134692518726
220,285,0.8055417020218629
222,46,0.9124240048323581
222,28,0.9040667902737145
222,469,0.9019112247512192
222,191,0.9011016625523998
222,17,0.9009238182621417
223,176,0.9472754302251065
223,69,0.9310931294709517
223,471,0.9236206712452177
223,125,0.9179812073207242
223,18,0.915821096296441
224,539,0.9170755688344447
224,361,0.909001163054647
224,351,0.9020660030500367
224,58,0.9011207557135035
224,11,0.8971455159657646
225,454,0.9352319213164361
225,79,0.9078611376906669
225,436,0.9002499189198152
225,100,0.8846470831979122
225,217,0.8838487556294958
227,423,0.9271720216054611
227,376,0.9149474555090112
227,315,0.8985136023807289
227,95,0.8983933638195754
227,548,0.8977423712663721
228,119,0.9153157051443446
228,18,0.9148858345504389
228,305,0.9110855833238585
228,102,0.9098443473784034
228,564,0.9097563320946804
229,230,0.908836254133693
229,481,0.9084231097295661
229,280,0.8916691578158554
229,100,0.8830643236964627
229,61,0.8804460368194081
230,481,0.9111856108970354
230,280,0.9096721877090792
230,229,0.908836254133693
230,454,0.9031720248965718
230,225,0.8814520089162794
231,344,0.8858166721969789
231,333,0.8669879298286793
231,216,0.8643909871636489
231,19,0.854951085591459
231,520,0.8488992963677835
232,58,0.9317819552934103
232,281,0.916010156995583
232,52,0.9103670194620437
232,94,0.9031334847182784
232,351,0.9011237962597858
233,535,0.9253341552010516
233,154,0.9222377864943578
233,307,0.9177728505703773
233,306,0.9160877785751205
233,184,0.9143148883532539
234,489,0.9106030264598924
234,518,0.9100726577036755
234,564,0.9095442998032632
234,102,0.8924885318342515
234,460,0.8836870675133526
235,194,0.9212595338843952
235,156,0.9006340824841874
235,322,0.8975543984964418
235,272,0.8974439489083598
235,562,0.8936625947618314
236,339,0.9068619527385607
236,252,0.902054283379282
236,237,0.9010937357152145
236,289,0.8957503424268038
236,7,0.8923323130187688
237,252,0.9376067881418523
237,7,0.9375141109897797
237,339,0.9366952422851346
237,378,0.9346406892388126
237,186,0.9291221422164537
238,484,0.9473507182397023
238,146,0.9278025686076599
238,609,0.9124085718395325
238,8,0.8926569184685411
238,158,0.8879526542846958
239,588,0.8386191054925407
239,313,0.8364801600644054
239,48,0.8312108918174019
239,595,0.827322706120194
239,1,0.8229993922802352
240,422,0.9015593731946336
240,540,0.8916496219996195
240,490,0.8906368497535926
240,132,0.8894578412592018
240,457,0.8702361462810437
241,34,0.8739528666061577
241,577,0.8478374847455479
241,262,0.8448684492723022
241,531,0.8439065312074734
241,27,0.8342545784440439
242,549,0.9153344907640779
242,346,0.9098758298676191
242,477,0.9024394085533307
242,199,0.8466682402585858
242,365,0.8135643368652071
243,355,0.863893276643035
243,87,0.8548424317373226
243,258,0.8500296861337664
243,410,0.8433401233116644
243,189,0.8365587542233406
246,556,0.9106387144460212
246,162,0.8973201389780757
246,116,0.8935052534124706
246,206,0.8917112397296777
246,99,0.8869626346896524
247,30,0.9175088025615662
247,117,0.9165896858526361
247,290,0.9162839428203365
247,36,0.9062980003459848
247,97,0.8999105820061586
248,489,0.937151197633716
248,267,0.9371301589181449
248,104,0.9291906490014807
248,255,0.9269203652490605
248,437,0.9229841297716541
249,534,0.9302042570874266
249,515,0.919553206816172
249,446,0.9076462430094743
249,509,0.9049927452718095
249,25,0.8982332040296495
250,575,0.9336302705926343
250,54,0.9232042018697318
250,374,0.9132993677127935
250,87,0.9091477661852969
250,586,0.8952174463483022
251,204,0.8913589133373574
251,9,0.8749487414904873
251,71,0.870448449094386
251,227,0.8185053003981022
251,423,0.81020144797823
252,339,0.9593549786047105
252,453,0.9493393770303795
252,7,0.9438625873927934
252,378,0.9431061976265771
